Genes,CAOV3,JHOS2,PEO1,PEO4,OAW28,COV504,JHOS4,CAOV4,NIHOVCAR3,SNU8,PEA1,59M,ES2
SLC27A4,1.000000019,1.000000007,0.999999937,1,0.999999976,1.000000007,0.999999998,0.999999978,1.000000016,1.000000001,0.999999993,1.000000012,1
UGT1A10,1.000000019,1.000000007,0.999999937,1,0.999999976,1.000000007,0.999999998,0.999999978,1.000000016,1.000000001,0.999999993,1.000000012,1
FUT9,1.000000019,1.000000007,0.999999937,1,0.999999976,1.000000007,0.999999998,0.999999978,1.000000016,1.000000001,0.999999993,1.000000012,1
CYP17A1,1.000000019,1.000000007,0.999999937,1,0.999999976,1.000000007,1.000000001,0.999999978,1.000000016,1.000000001,0.999999993,1.000000012,1
SLC6A8,1.000000019,1.000000007,0.999999937,1,0.999999976,1.000000007,1.000000001,0.999999978,1.000000016,1.000000001,0.999999993,1.000000012,1
SLC38A2,1.000000019,1.000000007,0.999999937,1,0.999999976,1.000000007,1.000000001,0.999999978,1.000000016,1.000000001,0.999999993,1.000000012,1
USP46,1.000000019,1.000000007,0.999999937,1,0.999999976,1.000000007,1.000000001,0.999999978,1.000000016,1.000000001,0.999999993,1.000000012,1
SLC13A3,1.000000019,1.000000007,0.999999937,1,0.999999976,1.000000007,1.000000001,0.999999978,1.000000016,1.000000001,0.999999993,1.000000012,1
LBR,1.000000019,1.000000007,0.999999937,1,0.999999976,1.000000007,1.000000001,0.999999978,1.000000016,1.000000001,0.999999993,1.000000012,1
GSTA5,1.000000019,1.000000007,0.999999937,1,0.999999976,1.000000007,1.000000001,0.999999978,1.000000016,1.000000001,0.999999993,1.000000012,1
CHAT,1.000000019,1.000000007,0.999999937,1,0.999999976,1.000000007,1.000000001,0.999999978,1.000000016,1.000000001,0.999999993,1.000000012,1
SLC2A7,1.000000021,1.000000019,0.999999988,0.990192902,0.999999977,1.000000026,1,0.962768118,0.993853368,1,0.999999985,1.00000002,0.991646246
AGA,1.000000026,1.000000019,1.000000003,0.999999985,0.999999985,1.000000036,1.000000005,0.999999965,1.000000041,1.00000005,0.999999994,1.000000003,1.000002447
PPCS,1.000000025,0,0.99999997,1.000016654,0,0,1.000000001,0.999999989,1.000000013,0.999999934,1.000000007,0,0.999999993
GSTP1,1.000000041,1.000000004,0.999999972,0.999999983,1.000000002,1.000000001,1.000000002,0.999999965,1.00000001,0.999999951,0.999999976,1.000000003,1.000000004
STARD13,1.000000041,1.000000004,0.999999972,0.999999983,1.000000002,1.000000001,1.000000003,0.999999973,1.00000001,0.999999951,0.999999976,1.000000003,1.000000004
PDGFRA,1.000000041,1.000000004,0.999999972,0.999999983,1.000000002,1.000000001,1.000000003,0.999999973,1.00000001,0.999999951,0.999999976,1.000000003,1.000000004
GLYATL2,1.000000041,1.000000004,0.999999972,0.999999983,1.000000002,1.000000001,1.000000003,0.999999973,1.00000001,0.999999951,0.999999976,1.000000003,1.000000004
TFB1M,1.000000041,1.000000004,0.999999972,0.999999983,1.000000002,1.000000001,1.000000003,0.999999973,1.00000001,0.999999951,0.999999976,1.000000003,1.000000004
UBE3B,1.000000041,1.000000004,0.999999972,0.999999983,1.000000002,1.000000001,1.000000003,0.999999973,1.00000001,0.999999951,0.999999976,1.000000003,1.000000004
SLC43A1,1.000000047,1.000000006,0.99999992,1.000000007,0.999999995,1.000000019,1.000000004,0.999999976,1,0.999999974,0.999999978,1.000000004,1.000000021
NUP153,0,0,0,0,0,0,0,0,0,0,0,0,0
AAAS,0,0,0,0,0,0,0,0,0,0,0,0,0
EBP,0,4.79E-10,0,0,0,0,0,0,0,0,0,0,0
CAD,0,0,0.712455658,0,0,0,0,0,0,0,0,0,0
HARS1,0,0,0.973789654,0,0,0,0,0,0,0,0,0,0
NUP205,0,0,0.999999922,0,0,0,0,0,0,0,0,0,0
AHCTF1,0,0,0.999999934,0,0,0,0,0,0,0,0,0,0
QARS1,0,0,0.99999995,0,0,0,0,0,0,0,0,0,0
POLR1C,0,0,0.999999963,0,0,0,0,0,0,0,0,0,0
NUP43,0,0,0.999999972,0,0,0,0,0,0,0,0,0,0
HMGCR,0,0,0.999999972,0,0,0,0,0,0,0,0,0,0
FARSB,0,0,0.999999972,0,0,0,0,0,0,0,0,0,0
TPK1,0,0,0.999999972,0,0,0,0,0,0,0,0,0,0
GUK1,0,0,0.999999972,0,0,0,0,0,0,0,0,0,0
SEC11C,0,0,0.999999972,0,0,0,0,0,0,0,0,0,0
POLR1A,0,0,0.999999974,0,0,0,0,0,0,0,0,0,0
POLR3E,0,0,0.999999978,0,0,0,0,0,0,0,0,0,0
RRM1,0,0,0.99999998,0,0,0,0,0,0,0,0,0,0
NARS1,0,0,0.999999984,0,0,0,0,0,0,0,0,0,0
EPRS1,0,0,0.999999984,0,0,0,0,0,0,0,0,0,0
GNPNAT1,0,0,0.999999989,0,0,0,0,0,0,0,0,0,0
NUP88,0,0,0.99999999,0,0,0,0,0,0,0,0,0,0
DDX19B,0,0,0.99999999,0,0,0,0,0,0,0,0,0,0
NUP62,0,0,0.999999996,0,0,0,0,0,0,0,0,0,0
NDC1,0,0,0.999999998,0,0,0,0,0,0,0,0,0,0
POLR2C,0,0,0.999999998,0,0,0,0,0,0,0,0,0,0
CYP26A1,0,0,1,0,0,0,0,0,0,0,0,0,0
POLR3K,0,0,1,0,0,0,0,0,0,0,0,0,0
CYP24A1,0,0,1.000000002,0,0,0,0,0,0,0,0,0,0
NUP85,0,0,1.000000003,0,0,0,0,0,0,0,0,0,0
NSDHL,0,0,1.00000001,0,0,0,0,0,0,0,0,0,0
IARS1,0,0,1.00000001,0,0,0,0,0,0,0,0,0,0
YARS1,0,0,1.000000046,0,0,0,0,0,0,0,0,0,0
SEH1L,0,0,1.000000047,0,0,0,0,0,0,0,0,0,0
AARS1,0,0,1.000000047,0,0,0,0,0,0,0,0,0,0
PMVK,0,0,1.000000047,0,0,0,0,0,0,0,0,0,0
DTYMK,0,0,1.000000047,0,0,0,0,0,0,0,0,0,0
NUP210,0,0,1.000000047,0,0,0,0,0,0,0,0,0,0
RRM2,0,0,1.000000047,0,0,0,0,0,0,0,0,0,0
ABCB6,0,0,1.000000053,0,0,0,0,0,0,0,0,0,0
COQ2,0,0,1.000000054,0,0,0,0,0,0,0,0,0,0
MVK,0,2.1E-10,1.000000054,0,0,0,0,0,0,0,0,0,0
RAE1,0,0,1.000000055,0,0,0,0,0,0,0,0,0,0
CMPK1,0,0,1.000000058,0,0,0,0,0,0,1.4E-10,0,0,0
POLR3B,0,0,1.000000063,0,0,0,0,0,0,0,0,0,0
CYP26B1,0,0,1.000000074,0,0,0,0,0,0,0,0,0,0
NUP58,0,0,1.000000074,0,0,0,0,0,0,0,0,0,0
NUP42,0,0,1.000000074,0,0,0,0,0,0,0,0,0,0
PNPO,0,0,0.99999998,0,0,0,0,0,0,0,0,0,0.999989278
POM121,0.848722282,0,0,0.708511254,0,0,0.79597611,0.613551305,0.823500084,0,0,0,0.869866349
NDUFS7,0,1.000000007,0.99999997,0,0.824761274,0.863402831,0,0,0,0.69840879,0.644228492,0.825892562,0
RRM2B,1.000000009,0,0,1.000000021,0,0,1,0.999999991,1.000000019,0,0,0,1.000002515
POLR2E,1.00000004,0,0,1,0,0,1,0.999999999,1.000000033,0,0,0,1.000002941
TRIO,0,1.000000027,1.000000014,0,0.999999988,1.000000008,0,0,0,0.99999993,0.999999976,1.000000003,0
MMAB,0,1.000000014,0.999999928,0,1.000000005,1.000000016,0,0,0,1.000000003,0.999999991,1.000000003,0
XDH,0,1.000000017,0.99999999,0,0.999999993,1,0,0,0,1.000000018,0.999999978,1.000000003,0
TSSK3,0,1.000000018,0.99999999,0,0.999999993,1,0,0,0,1.000000018,0.999999978,1.000000003,0
AANAT,0,1.000000018,0.99999999,0,0.999999993,1,0,0,0,1.000000018,0.999999978,1.000000003,0
TSSK2,0,1,1,0,1,1,0,0,0,1,1,1,0
USP21,0,1.000000018,0.99999999,0,0.999999993,1,0,0,0,1.000000018,0.999999978,1.000000003,0
CBLIF,0,1.000000009,0.999999996,0,0.999999977,1.000000008,0,0,0,1.000000031,0.999999976,1.000000008,0
NPAS2,0,1.000000028,0.999999999,0,1.000000006,1.000000001,0,0,0,0.999999987,0.999999991,1.000000003,0
MERTK,0,1.000000014,0.999999992,0,1.000000005,1.000000018,0,0,0,1.000000003,0.999999991,1.000000014,0
CERK,0,1.000000014,0.999999992,0,1.000000005,1.000000018,0,0,0,1.00000002,0.999999978,1.000000014,0
SMURF2,0,1.000000013,1.000000012,0,0.99999999,1.000000019,0,0,0,1.000000018,1.000000004,1.000000012,0
DCK,0,1.000000022,1.000000062,0,0.999999974,1.000000023,0,0,0,1,0.999999987,1.000000014,0
CDK17,0,1.000000016,1.000000044,0,1.000000007,1.000000023,0,0,0,1.000000003,0.999999978,1.000000016,0
VCPKMT,0,1.000000016,1.000000044,0,1.000000007,1.000000023,0,0,0,1.000000003,0.999999978,1.000000016,0
PJA2,0,1.000000021,1.00000008,0,0.999999968,1.000000023,0,0,0,1.000000014,1.000000004,1.00000001,0
USP44,0,1.000000018,1.000000012,0,0.999999991,1.000000026,0,0,0,1.000000088,0.999999976,1.000000017,0
GCK,0,1.000000023,1.000000049,0,0.999999996,1.000000006,0,0,0,1.000000075,0.999999976,1.000000036,0
ST6GALNAC1,0,1.000000023,1.000000049,0,0.999999996,1.000000006,0,0,0,1.000000075,0.999999976,1.000000036,0
ALOX15,0,1.000000023,1.000000049,0,0.999999996,1.000000006,0,0,0,1.000000075,0.999999976,1.000000036,0
HECW1,0,1.000000014,1.000000064,0,1.000000006,1.000000019,0.217197678,0,0,1.000000023,1.000000007,1.000000015,0
PNPLA8,0,1.000000021,1.000000012,0,0.999999969,1.000000013,1.000000001,0,0,1.000000002,1.000000004,1.00000001,0
NDUFA3,0.848722257,1.000000008,0.999999963,0.708511212,0.824761267,0.863402808,0.795976117,0.613551307,0.823500072,0.6984087,0.644228462,0.825892549,0.869866363
NDUFC1,0.848722276,1.000000047,0.999999934,0.708511205,0.824761262,0.863402838,0.795976126,0.613551295,0.823500096,0.6984087,0.644228474,0.825892546,0.869866363
NDUFV3,0.848722296,1.000000013,0.999999972,0.708511245,0.824761261,0.863402818,0.795976121,0.613551292,0.823500078,0.698408695,0.644228468,0.825892561,0.869866364
NDUFB10,0.848722288,1.000000047,0.999999934,0.708511205,0.824761262,0.863402844,0.795976116,0.61355129,0.823500096,0.698408733,0.644228474,0.825892557,0.869866363
NDUFA6,0.848722282,1.000000008,0.99999995,0.708511207,0.824761261,0.86340282,0.795976117,0.613551307,0.823500074,0.698408826,0.644228462,0.825892546,0.869866363
NDUFA11,0.848722281,1.000000005,0.999999984,0.708511267,0.824761267,0.863402826,0.795976119,0.613551306,0.823500107,0.698408717,0.64422847,0.82589256,0.86986635
NDUFC2,0.848722258,1.000000004,1.000000054,0.708511247,0.824761263,0.863402843,0.795976107,0.613551313,0.823500083,0.698408732,0.644228535,0.825892548,0.869866349
NDUFB9,0.848722271,1.000000007,0.999999932,0.708511265,0.824761257,0.86340283,0.79597612,0.613551301,0.823500107,0.698408854,0.64422846,0.825892565,0.869866374
NDUFA10,0.848722288,1.000000007,0.999999982,0.708511265,0.824761243,0.863402841,0.795976125,0.613551303,0.823500083,0.698408802,0.644228468,0.825892565,0.869866374
NDUFB3,0.848722287,1.000000059,1.000000053,0.708511267,0.824761265,0.863402811,0.795976117,0.613551302,0.823500107,0.698408725,0.64422848,0.825892549,0.86986635
NDUFS3,0.848722289,1.000000014,0.999999998,0.708511256,0.824761282,0.863402843,0.795976118,0.613551315,0.823500073,0.69840882,0.644228474,0.825892558,0.869866369
NDUFA13,0.848722294,1.00000001,0.999999996,0.708513379,0.824761265,0.863402828,0.795976117,0.613551301,0.823500107,0.698408803,0.644228462,0.825892545,0.869866374
NDUFS6,0.848722294,1.00000001,0.999999996,0.708513379,0.824761265,0.863402828,0.795976117,0.613551301,0.823500107,0.698408803,0.644228462,0.825892545,0.869866374
MYBBP1A,1.000000025,1.00000002,-0.000000457,1.000000052,0.99999996,1.000000034,1.000000011,1.000000014,1.000000032,1.000000002,1.000000043,1.000000007,0.999999993
CHMP4A,1,1.000000003,0,1,1,1,1,1,1,1.000000016,1,1,1
POLA2,0,1.000000006,0.999999992,1.000000022,1.000000006,1.000000021,1.000000009,0.999999966,1,1.000000016,0.999999994,1.000000026,0.999999993
PDE4C,1.000000007,1.000000024,0,1.000000019,0.999999983,0.999999997,1.000000008,1.000000006,1.000000026,1.000000043,0.999999983,1.000000021,1.000000017
PI4KB,1.000000027,1.000000013,0,1.000000052,0.999999992,1.000000033,1.000000009,1.000000006,1.000000031,1.000000014,1.000000037,1.000000003,1.000000012
DAPK1,1.000000027,1.000000013,0,1.000000052,0.999999992,1.000000033,1.000000009,1.000000006,1.000000031,1.000000014,1.000000037,1.000000003,1.000000012
TMPPE,1.00000003,0.463541601,0.99999992,1.000000007,1.000000007,1.000000008,1.000000001,0.999999983,1,0.999999925,0.999999978,1.00000001,0.999999993
NSUN5,1.000000054,1.000000007,0.712455626,1.000000022,0.999999996,1,1.000000011,0.999999978,1.000000012,1.00000006,1.000000006,1.000000022,0.999999994
KAT8,1.000000056,1.000000021,0.712455664,1.000000019,0.999999993,1.000000016,1,0.999999978,1.000000017,1.000000029,1.000000026,1.00000001,0.999999993
AGPAT5,1.000000027,1.000000013,0.712455639,1.000000052,0.999999992,1.000000033,1.000000009,1.000000006,1.000000031,1.000000014,1.000000037,1.000000003,1.000000012
AMT,1.000000037,0.966514537,0.99999992,1.000000007,0.956143989,0.973281245,1.000000004,0.999999976,1,0.974002044,0.989708428,0.972266831,1.000000021
SLC4A5,0.998841476,1.000000015,0.999999994,0.947211858,0.999999986,1.000000023,0.986593638,0.99815009,0.973003904,1,0.999999978,1.000000014,0.973067922
PDHB,1.000000037,0.982178124,1.000000052,1.000000007,0.970732247,0.986992834,1.000000004,0.999999976,1,0.974002044,0.989708424,0.986973377,1.000000021
FECH,1.000000007,1.000000024,0.965889062,1.000000019,0.999999983,0.999999997,1.000000008,1.000000006,1.000000026,1.000000043,0.999999983,1.000000021,1.000000017
DOLPP1,0.999999999,1.000000008,0.991779009,0.999999989,0.999999988,0.999999997,1.000000013,0.999999995,1.000000015,1.000000018,0.999999978,1.000000006,1.000000009
CYP2C9,0.999999954,1.000000008,0.99999995,0.999999996,0.999999988,1.000000005,1.000000001,0.999607742,1.000000015,1.000000074,0.999999978,1.000000003,1.000000009
NEDD4,1.00000001,1.000000013,0.999999949,0.999999983,0.999999981,1.000000032,0.999999998,0.999999965,1,0.999999914,1,1.000000019,0.999925932
UGCG,1,1,1,0.999972993,1,1,1,1,1,1,1,1,0.999986683
EHHADH,0.999999995,1.000000017,1.000000038,0.999999983,0.999998838,1.000000008,0.999999998,0.999999965,1.000000017,0.999999925,0.999999976,1.000000014,0.999999999
STARD10,1.000000025,1.000000004,0.999999972,0.999999983,1.000000002,1.000000001,1.000000006,0.999999965,1.000000006,0.999999951,0.999999976,1.000000003,1.000000004
FLT1,1.000000025,1.000000004,0.999999972,0.999999983,1.000000002,1.000000001,1.000000006,0.999999965,1.000000006,0.999999951,0.999999976,1.000000003,1.000000004
CLCF1,1.000000039,1.00000001,0.999999984,0.999999998,0.999999979,1.000000001,1.000000001,0.999999978,1.00000001,0.999999936,1.000000004,1.000000003,0.999999993
PARP2,1.000000039,1.00000001,0.999999984,0.999999998,0.999999979,1.000000001,1.000000001,0.999999978,1.00000001,0.999999936,1.000000004,1.000000003,0.999999993
ACVRL1,1.000000039,1.00000001,0.999999984,0.999999998,0.999999979,1.000000001,1.000000001,0.999999978,1.00000001,0.999999936,1.000000004,1.000000003,0.999999993
CLK2,0.999999999,1.000000008,0.999999934,0.999999989,0.999999988,0.999999997,1.000000013,0.999999995,1.000000015,1.000000018,0.999999978,1.000000006,1.000000009
PDF,1.000000003,0.999999999,0.99999997,1.000000021,1.000000006,1.000000008,1.000000001,0.999999978,1.00000001,0.999999952,1.000000007,1.000000003,0.999999993
CAMK1D,1.000000003,0.999999999,0.99999997,1.000000021,1.000000006,1.000000008,1.000000001,0.999999978,1.00000001,0.999999952,1.000000007,1.000000003,0.999999993
SLC4A10,1.000000003,0.999999999,0.99999997,1.000000021,1.000000006,1.000000008,1.000000001,0.999999978,1.00000001,0.999999952,1.000000007,1.000000003,0.999999993
HS6ST2,1.000000003,0.999999999,0.99999997,1.000000021,1.000000006,1.000000008,1.000000001,0.999999978,1.00000001,0.999999952,1.000000007,1.000000003,0.999999993
STK26,1.000000003,0.999999999,0.99999997,1.000000021,1.000000006,1.000000008,1.000000001,0.999999978,1.00000001,0.999999952,1.000000007,1.000000003,0.999999993
MGAT1,1.000000003,0.999999999,0.99999997,1.000000021,1.000000006,1.000000008,1.000000001,0.999999978,1.00000001,0.999999952,1.000000007,1.000000003,0.999999993
PTDSS1,1.000000047,1.000000006,0.99999992,1.000000007,0.999999995,1.000000019,1.000000004,0.999999976,1,0.999999976,0.999999978,1.000000004,1.000000021
HPD,1.000000047,1.000000006,0.99999992,1.000000007,0.999999995,1.000000019,1.000000004,0.999999976,1,0.999999976,0.999999978,1.000000004,1.000000021
SMURF1,0.999999999,1.000000008,0.999999963,0.999999989,0.999999988,0.999999997,1.000000013,0.999999995,1.000000015,1.000000018,0.999999978,1.000000006,1.000000009
ALG9,1.000000021,1.000000019,1.000000002,1.000000009,0.999999976,1.000000011,1.000000004,0.999999986,1.00000001,0.999999932,0.999999993,1.000000011,1.000000005
PTP4A2,1.000000021,1.000000019,1.000000002,1.000000009,0.999999976,1.000000011,1.000000004,0.999999986,1.00000001,0.999999932,0.999999993,1.000000011,1.000000005
IL18BP,1.000000021,1.000000019,1.000000002,1.000000009,0.999999976,1.000000011,1.000000004,0.999999986,1.00000001,0.999999932,0.999999993,1.000000011,1.000000005
SLC25A10,1.000000021,1.000000019,1.000000002,1.000000009,0.999999976,1.000000011,1.000000004,0.999999986,1.00000001,0.999999932,0.999999993,1.000000011,1.000000005
PIGA,1.000000021,1.000000019,1.000000002,1.000000009,0.999999976,1.000000011,1.000000004,0.999999986,1.00000001,0.999999932,0.999999993,1.000000011,1.000000005
PRKCA,1.000000023,1.000000006,0.999999992,1.000000011,1.000000006,1.000000022,1.00000001,0.999999966,1,0.999999941,0.999999987,1.000000026,0.999999993
TUFM,1.000000023,1.000000006,0.999999992,1.000000011,1.000000006,1.000000022,1.00000001,0.999999966,1,0.999999941,0.999999987,1.000000026,0.999999993
CAMK4,1,1,1,0.999999993,1,1,1,1,1,1,1,1,0.999999995
MACROD1,1,1,1,0.999999993,1,1,1,1,1,1,1,1,0.999999995
UBAC2,1,1.000000007,1.000000002,1,0.999999976,1.000000007,1,1,1,1.000000001,0.999999993,1.000000012,1
CYB5RL,1,1.000000007,1.000000002,1,0.999999976,1.000000007,1,1,1,1.000000001,0.999999993,1.000000012,1
PANK3,1,1.000000007,1.000000002,1,0.999999976,1.000000007,1,1,1,1.000000001,0.999999993,1.000000012,1
KIAA0319,1,1.000000007,1.000000002,1,0.999999976,1.000000007,1,1,1,1.000000001,0.999999993,1.000000012,1
GPLD1,1,1,1,1,1,1,1,1,1,1,1,1,1
EPHX2,1,1,1,1,1,1,1,1,1,1,1,1,1
EPHB6,1,1,1,1,1,1,1,1,1,1,1,1,1
AGPAT1,1,1,1,1,1,1,1,1,1,1,1,1,1
HTATIP2,1,1,1,1,1,1,1,1,1,1,1,1,1
IDI2,1,1,1,1,1,1,1,1,1,1,1,1,1
KMT5C,1,1,1,1,1,1,1,1,1,1,1,1,1
ACP6,1,1,1,1,1,1,1,1,1,1,1,1,1
ST8SIA5,1,1,1,1,1,1,1,1,1,1,1,1,1
PTGDS,1,1,1,1,1,1,1,1,1,1,1,1,1
ME3,1.000000014,1.000000008,0.999999963,0.999999989,0.999999999,1.000000005,1.000000003,1.000000001,1.000000013,1.000000016,0.999999976,1.000000008,1.000000009
CHST14,1.000000014,1.000000008,0.999999963,0.999999989,0.999999999,1.000000005,1.000000003,1.000000001,1.000000013,1.000000016,0.999999976,1.000000008,1.000000009
SLC12A6,1.000000014,1.000000008,0.999999963,0.999999989,0.999999999,1.000000005,1.000000003,1.000000001,1.000000013,1.000000016,0.999999976,1.000000008,1.000000009
GPX5,1.000000014,1.000000008,0.999999963,0.999999989,0.999999999,1.000000005,1.000000003,1.000000001,1.000000013,1.000000016,0.999999976,1.000000008,1.000000009
NAPSA,1.000000014,1.000000008,0.999999963,0.999999989,0.999999999,1.000000005,1.000000003,1.000000001,1.000000013,1.000000016,0.999999976,1.000000008,1.000000009
LOXL2,1.000000014,1.000000008,0.999999963,0.999999989,0.999999999,1.000000005,1.000000003,1.000000001,1.000000013,1.000000016,0.999999976,1.000000008,1.000000009
TXNRD1,1.000000014,1.000000008,0.999999963,0.999999989,0.999999999,1.000000005,1.000000003,1.000000001,1.000000013,1.000000016,0.999999976,1.000000008,1.000000009
USP37,1.000000014,1.000000008,0.999999963,0.999999989,0.999999999,1.000000005,1.000000003,1.000000001,1.000000013,1.000000016,0.999999976,1.000000008,1.000000009
NLK,1.000000014,1.000000008,0.999999963,0.999999989,0.999999999,1.000000005,1.000000003,1.000000001,1.000000013,1.000000016,0.999999976,1.000000008,1.000000009
CES3,0.999999976,1.000000006,0.999999992,1.000000022,1.000000005,1.000000006,1.000000009,0.999999966,1,1.000000014,0.999999994,1.000000026,0.999999993
MYLK3,0.999999976,1.000000006,0.999999992,1.000000022,1.000000005,1.000000006,1.000000009,0.999999966,1,1.000000014,0.999999994,1.000000026,0.999999993
UGP2,0.999999976,1.000000006,0.999999992,1.000000022,1.000000005,1.000000006,1.000000009,0.999999966,1,1.000000014,0.999999994,1.000000026,0.999999993
TICRR,0.999999976,1.000000006,0.999999992,1.000000022,1.000000005,1.000000006,1.000000009,0.999999966,1,1.000000014,0.999999994,1.000000026,0.999999993
